Facility.ID,Jurisdiction,State,Name,Date,source,Residents.Confirmed,Staff.Confirmed,Residents.Deaths,Staff.Deaths,Residents.Recovered,Staff.Recovered,Residents.Tadmin,Staff.Tested,Residents.Negative,Staff.Negative,Residents.Pending,Staff.Pending,Residents.Quarantine,Staff.Quarantine,Residents.Active,Population.Feb20,Residents.Population,Residents.Tested,Residents.Initiated,Residents.Completed,Residents.Vadmin,Staff.Population,Staff.Initiated,Staff.Completed,Staff.Vadmin,Address,Zipcode,City,County,Latitude,Longitude,County.FIPS,HIFLD.ID,jurisdiction_scraper,Description,Security,Age,Gender,Is.Different.Operator,Different.Operator,Capacity,BJS.ID,Source.Population.Feb20,Source.Capacity,Website,ICE.Field.Office
221,state,Connecticut,YORK CORRECTIONAL INSTITUTION,2020-08-10,https://data.ct.gov/Public-Safety/Correctional-Facility-Daily-Population-Count-By-Fa/n8x6-s299,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,883,510,NA,NA,NA,NA,NA,NA,NA,NA,201 W MAIN ST,6357,NIANTIC,NEW LONDON,41.32308179,-72.23754189,9011,10000933,state,Prison,Max/Min,Adult,Female,FALSE,NA,1151,070000000073000000000,Public Records,Public Records,http://www.ct.gov/doc/cwp/view.asp?a=1502&Q=265422&docNav=|,NA
221,state,Connecticut,YORK CORRECTIONAL INSTITUTION,2020-08-11,https://data.ct.gov/Public-Safety/Correctional-Facility-Daily-Population-Count-By-Fa/n8x6-s299,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,883,513,NA,NA,NA,NA,NA,NA,NA,NA,201 W MAIN ST,6357,NIANTIC,NEW LONDON,41.32308179,-72.23754189,9011,10000933,state,Prison,Max/Min,Adult,Female,FALSE,NA,1151,070000000073000000000,Public Records,Public Records,http://www.ct.gov/doc/cwp/view.asp?a=1502&Q=265422&docNav=|,NA
221,state,Connecticut,YORK CORRECTIONAL INSTITUTION,2020-08-12,https://data.ct.gov/Public-Safety/Correctional-Facility-Daily-Population-Count-By-Fa/n8x6-s299,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,883,510,NA,NA,NA,NA,NA,NA,NA,NA,201 W MAIN ST,6357,NIANTIC,NEW LONDON,41.32308179,-72.23754189,9011,10000933,state,Prison,Max/Min,Adult,Female,FALSE,NA,1151,070000000073000000000,Public Records,Public Records,http://www.ct.gov/doc/cwp/view.asp?a=1502&Q=265422&docNav=|,NA
221,state,Connecticut,YORK CORRECTIONAL INSTITUTION,2020-08-14,https://data.ct.gov/Public-Safety/Correctional-Facility-Daily-Population-Count-By-Fa/n8x6-s299,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,883,510,NA,NA,NA,NA,NA,NA,NA,NA,201 W MAIN ST,6357,NIANTIC,NEW LONDON,41.32308179,-72.23754189,9011,10000933,state,Prison,Max/Min,Adult,Female,FALSE,NA,1151,070000000073000000000,Public Records,Public Records,http://www.ct.gov/doc/cwp/view.asp?a=1502&Q=265422&docNav=|,NA
221,state,Connecticut,YORK CORRECTIONAL INSTITUTION,2020-08-15,https://data.ct.gov/Public-Safety/Correctional-Facility-Daily-Population-Count-By-Fa/n8x6-s299,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,883,511,NA,NA,NA,NA,NA,NA,NA,NA,201 W MAIN ST,6357,NIANTIC,NEW LONDON,41.32308179,-72.23754189,9011,10000933,state,Prison,Max/Min,Adult,Female,FALSE,NA,1151,070000000073000000000,Public Records,Public Records,http://www.ct.gov/doc/cwp/view.asp?a=1502&Q=265422&docNav=|,NA
221,state,Connecticut,YORK CORRECTIONAL INSTITUTION,2020-08-16,https://data.ct.gov/Public-Safety/Correctional-Facility-Daily-Population-Count-By-Fa/n8x6-s299,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,883,510,NA,NA,NA,NA,NA,NA,NA,NA,201 W MAIN ST,6357,NIANTIC,NEW LONDON,41.32308179,-72.23754189,9011,10000933,state,Prison,Max/Min,Adult,Female,FALSE,NA,1151,070000000073000000000,Public Records,Public Records,http://www.ct.gov/doc/cwp/view.asp?a=1502&Q=265422&docNav=|,NA
221,state,Connecticut,YORK CORRECTIONAL INSTITUTION,2020-08-17,https://data.ct.gov/Public-Safety/Correctional-Facility-Daily-Population-Count-By-Fa/n8x6-s299,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,883,511,NA,NA,NA,NA,NA,NA,NA,NA,201 W MAIN ST,6357,NIANTIC,NEW LONDON,41.32308179,-72.23754189,9011,10000933,state,Prison,Max/Min,Adult,Female,FALSE,NA,1151,070000000073000000000,Public Records,Public Records,http://www.ct.gov/doc/cwp/view.asp?a=1502&Q=265422&docNav=|,NA
221,state,Connecticut,YORK CORRECTIONAL INSTITUTION,2020-08-18,https://data.ct.gov/Public-Safety/Correctional-Facility-Daily-Population-Count-By-Fa/n8x6-s299,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,883,512,NA,NA,NA,NA,NA,NA,NA,NA,201 W MAIN ST,6357,NIANTIC,NEW LONDON,41.32308179,-72.23754189,9011,10000933,state,Prison,Max/Min,Adult,Female,FALSE,NA,1151,070000000073000000000,Public Records,Public Records,http://www.ct.gov/doc/cwp/view.asp?a=1502&Q=265422&docNav=|,NA
221,state,Connecticut,YORK CORRECTIONAL INSTITUTION,2020-08-19,https://data.ct.gov/Public-Safety/Correctional-Facility-Daily-Population-Count-By-Fa/n8x6-s299,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,883,516,NA,NA,NA,NA,NA,NA,NA,NA,201 W MAIN ST,6357,NIANTIC,NEW LONDON,41.32308179,-72.23754189,9011,10000933,state,Prison,Max/Min,Adult,Female,FALSE,NA,1151,070000000073000000000,Public Records,Public Records,http://www.ct.gov/doc/cwp/view.asp?a=1502&Q=265422&docNav=|,NA
221,state,Connecticut,YORK CORRECTIONAL INSTITUTION,2020-08-20,https://data.ct.gov/Public-Safety/Correctional-Facility-Daily-Population-Count-By-Fa/n8x6-s299,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,883,518,NA,NA,NA,NA,NA,NA,NA,NA,201 W MAIN ST,6357,NIANTIC,NEW LONDON,41.32308179,-72.23754189,9011,10000933,state,Prison,Max/Min,Adult,Female,FALSE,NA,1151,070000000073000000000,Public Records,Public Records,http://www.ct.gov/doc/cwp/view.asp?a=1502&Q=265422&docNav=|,NA
221,state,Connecticut,YORK CORRECTIONAL INSTITUTION,2020-08-21,https://data.ct.gov/Public-Safety/Correctional-Facility-Daily-Population-Count-By-Fa/n8x6-s299,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,883,524,NA,NA,NA,NA,NA,NA,NA,NA,201 W MAIN ST,6357,NIANTIC,NEW LONDON,41.32308179,-72.23754189,9011,10000933,state,Prison,Max/Min,Adult,Female,FALSE,NA,1151,070000000073000000000,Public Records,Public Records,http://www.ct.gov/doc/cwp/view.asp?a=1502&Q=265422&docNav=|,NA
221,state,Connecticut,YORK CORRECTIONAL INSTITUTION,2020-08-22,https://data.ct.gov/Public-Safety/Correctional-Facility-Daily-Population-Count-By-Fa/n8x6-s299,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,883,521,NA,NA,NA,NA,NA,NA,NA,NA,201 W MAIN ST,6357,NIANTIC,NEW LONDON,41.32308179,-72.23754189,9011,10000933,state,Prison,Max/Min,Adult,Female,FALSE,NA,1151,070000000073000000000,Public Records,Public Records,http://www.ct.gov/doc/cwp/view.asp?a=1502&Q=265422&docNav=|,NA
221,state,Connecticut,YORK CORRECTIONAL INSTITUTION,2020-08-23,https://data.ct.gov/Public-Safety/Correctional-Facility-Daily-Population-Count-By-Fa/n8x6-s299,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,883,521,NA,NA,NA,NA,NA,NA,NA,NA,201 W MAIN ST,6357,NIANTIC,NEW LONDON,41.32308179,-72.23754189,9011,10000933,state,Prison,Max/Min,Adult,Female,FALSE,NA,1151,070000000073000000000,Public Records,Public Records,http://www.ct.gov/doc/cwp/view.asp?a=1502&Q=265422&docNav=|,NA
221,state,Connecticut,YORK CORRECTIONAL INSTITUTION,2020-08-24,https://data.ct.gov/Public-Safety/Correctional-Facility-Daily-Population-Count-By-Fa/n8x6-s299,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,883,524,NA,NA,NA,NA,NA,NA,NA,NA,201 W MAIN ST,6357,NIANTIC,NEW LONDON,41.32308179,-72.23754189,9011,10000933,state,Prison,Max/Min,Adult,Female,FALSE,NA,1151,070000000073000000000,Public Records,Public Records,http://www.ct.gov/doc/cwp/view.asp?a=1502&Q=265422&docNav=|,NA
221,state,Connecticut,YORK CORRECTIONAL INSTITUTION,2020-08-25,https://data.ct.gov/Public-Safety/Correctional-Facility-Daily-Population-Count-By-Fa/n8x6-s299,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,883,522,NA,NA,NA,NA,NA,NA,NA,NA,201 W MAIN ST,6357,NIANTIC,NEW LONDON,41.32308179,-72.23754189,9011,10000933,state,Prison,Max/Min,Adult,Female,FALSE,NA,1151,070000000073000000000,Public Records,Public Records,http://www.ct.gov/doc/cwp/view.asp?a=1502&Q=265422&docNav=|,NA
221,state,Connecticut,YORK CORRECTIONAL INSTITUTION,2020-08-26,https://data.ct.gov/Public-Safety/Correctional-Facility-Daily-Population-Count-By-Fa/n8x6-s299,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,883,523,NA,NA,NA,NA,NA,NA,NA,NA,201 W MAIN ST,6357,NIANTIC,NEW LONDON,41.32308179,-72.23754189,9011,10000933,state,Prison,Max/Min,Adult,Female,FALSE,NA,1151,070000000073000000000,Public Records,Public Records,http://www.ct.gov/doc/cwp/view.asp?a=1502&Q=265422&docNav=|,NA
221,state,Connecticut,YORK CORRECTIONAL INSTITUTION,2020-08-27,https://data.ct.gov/Public-Safety/Correctional-Facility-Daily-Population-Count-By-Fa/n8x6-s299,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,883,524,NA,NA,NA,NA,NA,NA,NA,NA,201 W MAIN ST,6357,NIANTIC,NEW LONDON,41.32308179,-72.23754189,9011,10000933,state,Prison,Max/Min,Adult,Female,FALSE,NA,1151,070000000073000000000,Public Records,Public Records,http://www.ct.gov/doc/cwp/view.asp?a=1502&Q=265422&docNav=|,NA
221,state,Connecticut,YORK CORRECTIONAL INSTITUTION,2020-08-28,https://data.ct.gov/Public-Safety/Correctional-Facility-Daily-Population-Count-By-Fa/n8x6-s299,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,883,529,NA,NA,NA,NA,NA,NA,NA,NA,201 W MAIN ST,6357,NIANTIC,NEW LONDON,41.32308179,-72.23754189,9011,10000933,state,Prison,Max/Min,Adult,Female,FALSE,NA,1151,070000000073000000000,Public Records,Public Records,http://www.ct.gov/doc/cwp/view.asp?a=1502&Q=265422&docNav=|,NA
221,state,Connecticut,YORK CORRECTIONAL INSTITUTION,2020-08-29,https://data.ct.gov/Public-Safety/Correctional-Facility-Daily-Population-Count-By-Fa/n8x6-s299,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,883,526,NA,NA,NA,NA,NA,NA,NA,NA,201 W MAIN ST,6357,NIANTIC,NEW LONDON,41.32308179,-72.23754189,9011,10000933,state,Prison,Max/Min,Adult,Female,FALSE,NA,1151,070000000073000000000,Public Records,Public Records,http://www.ct.gov/doc/cwp/view.asp?a=1502&Q=265422&docNav=|,NA
221,state,Connecticut,YORK CORRECTIONAL INSTITUTION,2020-08-30,https://data.ct.gov/Public-Safety/Correctional-Facility-Daily-Population-Count-By-Fa/n8x6-s299,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,883,526,NA,NA,NA,NA,NA,NA,NA,NA,201 W MAIN ST,6357,NIANTIC,NEW LONDON,41.32308179,-72.23754189,9011,10000933,state,Prison,Max/Min,Adult,Female,FALSE,NA,1151,070000000073000000000,Public Records,Public Records,http://www.ct.gov/doc/cwp/view.asp?a=1502&Q=265422&docNav=|,NA
221,state,Connecticut,YORK CORRECTIONAL INSTITUTION,2020-08-31,https://data.ct.gov/Public-Safety/Correctional-Facility-Daily-Population-Count-By-Fa/n8x6-s299,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,883,527,NA,NA,NA,NA,NA,NA,NA,NA,201 W MAIN ST,6357,NIANTIC,NEW LONDON,41.32308179,-72.23754189,9011,10000933,state,Prison,Max/Min,Adult,Female,FALSE,NA,1151,070000000073000000000,Public Records,Public Records,http://www.ct.gov/doc/cwp/view.asp?a=1502&Q=265422&docNav=|,NA
221,state,Connecticut,YORK CORRECTIONAL INSTITUTION,2020-09-01,https://data.ct.gov/Public-Safety/Correctional-Facility-Daily-Population-Count-By-Fa/n8x6-s299,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,883,530,NA,NA,NA,NA,NA,NA,NA,NA,201 W MAIN ST,6357,NIANTIC,NEW LONDON,41.32308179,-72.23754189,9011,10000933,state,Prison,Max/Min,Adult,Female,FALSE,NA,1151,070000000073000000000,Public Records,Public Records,http://www.ct.gov/doc/cwp/view.asp?a=1502&Q=265422&docNav=|,NA
221,state,Connecticut,YORK CORRECTIONAL INSTITUTION,2020-09-02,https://data.ct.gov/Public-Safety/Correctional-Facility-Daily-Population-Count-By-Fa/n8x6-s299,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,883,528,NA,NA,NA,NA,NA,NA,NA,NA,201 W MAIN ST,6357,NIANTIC,NEW LONDON,41.32308179,-72.23754189,9011,10000933,state,Prison,Max/Min,Adult,Female,FALSE,NA,1151,070000000073000000000,Public Records,Public Records,http://www.ct.gov/doc/cwp/view.asp?a=1502&Q=265422&docNav=|,NA
221,state,Connecticut,YORK CORRECTIONAL INSTITUTION,2020-09-03,https://data.ct.gov/Public-Safety/Correctional-Facility-Daily-Population-Count-By-Fa/n8x6-s299,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,883,530,NA,NA,NA,NA,NA,NA,NA,NA,201 W MAIN ST,6357,NIANTIC,NEW LONDON,41.32308179,-72.23754189,9011,10000933,state,Prison,Max/Min,Adult,Female,FALSE,NA,1151,070000000073000000000,Public Records,Public Records,http://www.ct.gov/doc/cwp/view.asp?a=1502&Q=265422&docNav=|,NA
221,state,Connecticut,YORK CORRECTIONAL INSTITUTION,2020-09-04,https://data.ct.gov/Public-Safety/Correctional-Facility-Daily-Population-Count-By-Fa/n8x6-s299,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,883,528,NA,NA,NA,NA,NA,NA,NA,NA,201 W MAIN ST,6357,NIANTIC,NEW LONDON,41.32308179,-72.23754189,9011,10000933,state,Prison,Max/Min,Adult,Female,FALSE,NA,1151,070000000073000000000,Public Records,Public Records,http://www.ct.gov/doc/cwp/view.asp?a=1502&Q=265422&docNav=|,NA
221,state,Connecticut,YORK CORRECTIONAL INSTITUTION,2020-09-05,https://data.ct.gov/Public-Safety/Correctional-Facility-Daily-Population-Count-By-Fa/n8x6-s299,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,883,528,NA,NA,NA,NA,NA,NA,NA,NA,201 W MAIN ST,6357,NIANTIC,NEW LONDON,41.32308179,-72.23754189,9011,10000933,state,Prison,Max/Min,Adult,Female,FALSE,NA,1151,070000000073000000000,Public Records,Public Records,http://www.ct.gov/doc/cwp/view.asp?a=1502&Q=265422&docNav=|,NA
221,state,Connecticut,YORK CORRECTIONAL INSTITUTION,2020-09-06,https://data.ct.gov/Public-Safety/Correctional-Facility-Daily-Population-Count-By-Fa/n8x6-s299,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,883,528,NA,NA,NA,NA,NA,NA,NA,NA,201 W MAIN ST,6357,NIANTIC,NEW LONDON,41.32308179,-72.23754189,9011,10000933,state,Prison,Max/Min,Adult,Female,FALSE,NA,1151,070000000073000000000,Public Records,Public Records,http://www.ct.gov/doc/cwp/view.asp?a=1502&Q=265422&docNav=|,NA
221,state,Connecticut,YORK CORRECTIONAL INSTITUTION,2020-09-07,https://data.ct.gov/Public-Safety/Correctional-Facility-Daily-Population-Count-By-Fa/n8x6-s299,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,883,529,NA,NA,NA,NA,NA,NA,NA,NA,201 W MAIN ST,6357,NIANTIC,NEW LONDON,41.32308179,-72.23754189,9011,10000933,state,Prison,Max/Min,Adult,Female,FALSE,NA,1151,070000000073000000000,Public Records,Public Records,http://www.ct.gov/doc/cwp/view.asp?a=1502&Q=265422&docNav=|,NA
221,state,Connecticut,YORK CORRECTIONAL INSTITUTION,2020-09-08,https://data.ct.gov/Public-Safety/Correctional-Facility-Daily-Population-Count-By-Fa/n8x6-s299,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,883,528,NA,NA,NA,NA,NA,NA,NA,NA,201 W MAIN ST,6357,NIANTIC,NEW LONDON,41.32308179,-72.23754189,9011,10000933,state,Prison,Max/Min,Adult,Female,FALSE,NA,1151,070000000073000000000,Public Records,Public Records,http://www.ct.gov/doc/cwp/view.asp?a=1502&Q=265422&docNav=|,NA
221,state,Connecticut,YORK CORRECTIONAL INSTITUTION,2020-09-09,https://data.ct.gov/Public-Safety/Correctional-Facility-Daily-Population-Count-By-Fa/n8x6-s299,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,883,526,NA,NA,NA,NA,NA,NA,NA,NA,201 W MAIN ST,6357,NIANTIC,NEW LONDON,41.32308179,-72.23754189,9011,10000933,state,Prison,Max/Min,Adult,Female,FALSE,NA,1151,070000000073000000000,Public Records,Public Records,http://www.ct.gov/doc/cwp/view.asp?a=1502&Q=265422&docNav=|,NA
221,state,Connecticut,YORK CORRECTIONAL INSTITUTION,2020-09-10,https://data.ct.gov/Public-Safety/Correctional-Facility-Daily-Population-Count-By-Fa/n8x6-s299,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,883,528,NA,NA,NA,NA,NA,NA,NA,NA,201 W MAIN ST,6357,NIANTIC,NEW LONDON,41.32308179,-72.23754189,9011,10000933,state,Prison,Max/Min,Adult,Female,FALSE,NA,1151,070000000073000000000,Public Records,Public Records,http://www.ct.gov/doc/cwp/view.asp?a=1502&Q=265422&docNav=|,NA
221,state,Connecticut,YORK CORRECTIONAL INSTITUTION,2020-09-11,https://data.ct.gov/Public-Safety/Correctional-Facility-Daily-Population-Count-By-Fa/n8x6-s299,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,883,524,NA,NA,NA,NA,NA,NA,NA,NA,201 W MAIN ST,6357,NIANTIC,NEW LONDON,41.32308179,-72.23754189,9011,10000933,state,Prison,Max/Min,Adult,Female,FALSE,NA,1151,070000000073000000000,Public Records,Public Records,http://www.ct.gov/doc/cwp/view.asp?a=1502&Q=265422&docNav=|,NA
221,state,Connecticut,YORK CORRECTIONAL INSTITUTION,2020-09-12,https://data.ct.gov/Public-Safety/Correctional-Facility-Daily-Population-Count-By-Fa/n8x6-s299,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,883,526,NA,NA,NA,NA,NA,NA,NA,NA,201 W MAIN ST,6357,NIANTIC,NEW LONDON,41.32308179,-72.23754189,9011,10000933,state,Prison,Max/Min,Adult,Female,FALSE,NA,1151,070000000073000000000,Public Records,Public Records,http://www.ct.gov/doc/cwp/view.asp?a=1502&Q=265422&docNav=|,NA
221,state,Connecticut,YORK CORRECTIONAL INSTITUTION,2020-09-13,https://data.ct.gov/Public-Safety/Correctional-Facility-Daily-Population-Count-By-Fa/n8x6-s299,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,883,526,NA,NA,NA,NA,NA,NA,NA,NA,201 W MAIN ST,6357,NIANTIC,NEW LONDON,41.32308179,-72.23754189,9011,10000933,state,Prison,Max/Min,Adult,Female,FALSE,NA,1151,070000000073000000000,Public Records,Public Records,http://www.ct.gov/doc/cwp/view.asp?a=1502&Q=265422&docNav=|,NA
221,state,Connecticut,YORK CORRECTIONAL INSTITUTION,2020-09-14,https://data.ct.gov/Public-Safety/Correctional-Facility-Daily-Population-Count-By-Fa/n8x6-s299,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,883,528,NA,NA,NA,NA,NA,NA,NA,NA,201 W MAIN ST,6357,NIANTIC,NEW LONDON,41.32308179,-72.23754189,9011,10000933,state,Prison,Max/Min,Adult,Female,FALSE,NA,1151,070000000073000000000,Public Records,Public Records,http://www.ct.gov/doc/cwp/view.asp?a=1502&Q=265422&docNav=|,NA
221,state,Connecticut,YORK CORRECTIONAL INSTITUTION,2020-09-15,https://data.ct.gov/Public-Safety/Correctional-Facility-Daily-Population-Count-By-Fa/n8x6-s299,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,883,526,NA,NA,NA,NA,NA,NA,NA,NA,201 W MAIN ST,6357,NIANTIC,NEW LONDON,41.32308179,-72.23754189,9011,10000933,state,Prison,Max/Min,Adult,Female,FALSE,NA,1151,070000000073000000000,Public Records,Public Records,http://www.ct.gov/doc/cwp/view.asp?a=1502&Q=265422&docNav=|,NA
221,state,Connecticut,YORK CORRECTIONAL INSTITUTION,2020-09-16,https://data.ct.gov/Public-Safety/Correctional-Facility-Daily-Population-Count-By-Fa/n8x6-s299,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,883,529,NA,NA,NA,NA,NA,NA,NA,NA,201 W MAIN ST,6357,NIANTIC,NEW LONDON,41.32308179,-72.23754189,9011,10000933,state,Prison,Max/Min,Adult,Female,FALSE,NA,1151,070000000073000000000,Public Records,Public Records,http://www.ct.gov/doc/cwp/view.asp?a=1502&Q=265422&docNav=|,NA
221,state,Connecticut,YORK CORRECTIONAL INSTITUTION,2020-09-18,https://data.ct.gov/Public-Safety/Correctional-Facility-Daily-Population-Count-By-Fa/n8x6-s299,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,883,526,NA,NA,NA,NA,NA,NA,NA,NA,201 W MAIN ST,6357,NIANTIC,NEW LONDON,41.32308179,-72.23754189,9011,10000933,state,Prison,Max/Min,Adult,Female,FALSE,NA,1151,070000000073000000000,Public Records,Public Records,http://www.ct.gov/doc/cwp/view.asp?a=1502&Q=265422&docNav=|,NA
221,state,Connecticut,YORK CORRECTIONAL INSTITUTION,2020-09-20,https://data.ct.gov/Public-Safety/Correctional-Facility-Daily-Population-Count-By-Fa/n8x6-s299,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,883,525,NA,NA,NA,NA,NA,NA,NA,NA,201 W MAIN ST,6357,NIANTIC,NEW LONDON,41.32308179,-72.23754189,9011,10000933,state,Prison,Max/Min,Adult,Female,FALSE,NA,1151,070000000073000000000,Public Records,Public Records,http://www.ct.gov/doc/cwp/view.asp?a=1502&Q=265422&docNav=|,NA
221,state,Connecticut,YORK CORRECTIONAL INSTITUTION,2020-09-23,https://data.ct.gov/Public-Safety/Correctional-Facility-Daily-Population-Count-By-Fa/n8x6-s299,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,883,519,NA,NA,NA,NA,NA,NA,NA,NA,201 W MAIN ST,6357,NIANTIC,NEW LONDON,41.32308179,-72.23754189,9011,10000933,state,Prison,Max/Min,Adult,Female,FALSE,NA,1151,070000000073000000000,Public Records,Public Records,http://www.ct.gov/doc/cwp/view.asp?a=1502&Q=265422&docNav=|,NA
221,state,Connecticut,YORK CORRECTIONAL INSTITUTION,2020-09-25,https://data.ct.gov/Public-Safety/Correctional-Facility-Daily-Population-Count-By-Fa/n8x6-s299,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,883,518,NA,NA,NA,NA,NA,NA,NA,NA,201 W MAIN ST,6357,NIANTIC,NEW LONDON,41.32308179,-72.23754189,9011,10000933,state,Prison,Max/Min,Adult,Female,FALSE,NA,1151,070000000073000000000,Public Records,Public Records,http://www.ct.gov/doc/cwp/view.asp?a=1502&Q=265422&docNav=|,NA
221,state,Connecticut,YORK CORRECTIONAL INSTITUTION,2020-09-29,https://data.ct.gov/Public-Safety/Correctional-Facility-Daily-Population-Count-By-Fa/n8x6-s299,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,883,519,NA,NA,NA,NA,NA,NA,NA,NA,201 W MAIN ST,6357,NIANTIC,NEW LONDON,41.32308179,-72.23754189,9011,10000933,state,Prison,Max/Min,Adult,Female,FALSE,NA,1151,070000000073000000000,Public Records,Public Records,http://www.ct.gov/doc/cwp/view.asp?a=1502&Q=265422&docNav=|,NA
221,state,Connecticut,YORK CORRECTIONAL INSTITUTION,2020-10-01,https://data.ct.gov/Public-Safety/Correctional-Facility-Daily-Population-Count-By-Fa/n8x6-s299,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,883,518,NA,NA,NA,NA,NA,NA,NA,NA,201 W MAIN ST,6357,NIANTIC,NEW LONDON,41.32308179,-72.23754189,9011,10000933,state,Prison,Max/Min,Adult,Female,FALSE,NA,1151,070000000073000000000,Public Records,Public Records,http://www.ct.gov/doc/cwp/view.asp?a=1502&Q=265422&docNav=|,NA
221,state,Connecticut,YORK CORRECTIONAL INSTITUTION,2020-10-03,https://data.ct.gov/Public-Safety/Correctional-Facility-Daily-Population-Count-By-Fa/n8x6-s299,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,883,519,NA,NA,NA,NA,NA,NA,NA,NA,201 W MAIN ST,6357,NIANTIC,NEW LONDON,41.32308179,-72.23754189,9011,10000933,state,Prison,Max/Min,Adult,Female,FALSE,NA,1151,070000000073000000000,Public Records,Public Records,http://www.ct.gov/doc/cwp/view.asp?a=1502&Q=265422&docNav=|,NA
221,state,Connecticut,YORK CORRECTIONAL INSTITUTION,2020-10-05,https://data.ct.gov/Public-Safety/Correctional-Facility-Daily-Population-Count-By-Fa/n8x6-s299,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,883,519,NA,NA,NA,NA,NA,NA,NA,NA,201 W MAIN ST,6357,NIANTIC,NEW LONDON,41.32308179,-72.23754189,9011,10000933,state,Prison,Max/Min,Adult,Female,FALSE,NA,1151,070000000073000000000,Public Records,Public Records,http://www.ct.gov/doc/cwp/view.asp?a=1502&Q=265422&docNav=|,NA
